#num month (since 2010),mean elev IN,std elev IN,num pts IN,mean elev OUT,std elev OUT,num pts OUT
2010.625,0.58043711668,0.909648505756,25,0.300133549983,1.29423694844,222
2010.70833333,0.31386123557,0.925464521391,33,0.277176258162,1.34532919318,276
2010.79166667,0.342403132331,0.81409324046,48,0.254876867739,1.23094813131,301
2010.875,0.172485725031,0.968244429766,54,0.0666930175647,1.37614570671,306
2010.95833333,0.095226800694,0.927010786795,50,0.0919147508973,1.2255869782,295
2011.04166667,0.10466448816,0.876390496429,55,-0.0256514129461,1.31820429374,295
2011.125,-0.00454985016825,0.957404850228,63,0.0949799238726,1.12247812669,296
2011.20833333,-0.163351759351,1.0524991293,63,0.0055577050861,1.12429360319,295
2011.29166667,-0.281853050066,1.09973318452,53,-0.00402656871111,1.17572752684,306
2011.375,-0.488505500933,0.867283976153,55,-0.065781805199,1.18272975204,312
2011.45833333,0.0425401227115,0.581510049056,52,-0.195666451619,1.25837763911,293
2011.54166667,0.18758437197,0.582708974893,66,0.039985866266,1.14191122301,341
2011.625,0.307655231324,0.749080086309,49,-0.146148331631,1.57234438117,373
2011.70833333,0.415595662389,0.59006945374,53,0.122690249052,1.45073521761,403
2011.79166667,0.247657313887,0.521127079705,60,0.137815182121,1.41323150451,360
2011.875,0.231415929721,0.393220943186,71,0.27321679402,1.13206872119,326
2011.95833333,-0.0750548828106,0.561376957716,66,-0.0570935315065,1.34952096801,324
2012.04166667,-0.320853495765,0.490602078881,48,-0.213908506661,1.32149668792,305
2012.125,-0.355355026566,0.522885208096,56,-0.29689965661,1.4387794719,314
2012.20833333,-0.0902565473717,0.473607548595,60,-0.0896155294881,1.24383180691,294
2012.29166667,0.00316098050833,0.430270363312,60,-0.0101540810653,1.29274063604,288
2012.375,0.081167597675,0.38391584331,56,0.158132205471,1.07219837908,296
2012.45833333,0.15106623716,0.395318547954,52,0.129256966801,1.16466661916,294
2012.54166667,0.178175367158,0.432212347709,45,0.218587948325,1.15198522497,328
2012.625,0.199704120897,0.785208489375,40,0.231642335218,1.1946698887,379
2012.70833333,0.355137686676,0.712777394762,59,0.332667435968,1.1255259362,338
2012.79166667,0.440961098456,0.685983783579,64,0.24476895345,1.14579164782,317
2012.875,0.370004299429,0.590155038871,69,0.307350752096,1.07697164169,326
2012.95833333,0.0668399943093,0.540469202891,54,0.182119525968,1.21854180633,351
2013.04166667,0.00518030009298,0.490980007764,57,0.16672496525,1.05389839406,333
2013.125,0.0278554004323,0.62246963193,65,-0.0650785601251,1.40735686148,275
2013.20833333,0.0550115429288,0.654827136694,59,-0.0986570616908,1.40464772494,295
2013.29166667,-0.0355852805707,0.625934946169,58,-0.0583421211669,1.46390632757,293
2013.375,-0.100283736256,0.539295057951,41,0.0465151515819,1.28762554527,309
2013.45833333,0.114316435433,0.606383360224,46,0.136683432052,1.27888767777,304
2013.54166667,0.157407190912,0.584280355255,57,0.201807943937,1.31164287224,304
2013.625,0.198834666122,0.581496112908,58,0.348303672344,1.09171217995,304
2013.70833333,-0.0123675033585,0.524666389359,41,0.368414002353,0.897107768396,264
2013.79166667,0.0259989536437,0.635721643617,32,0.463690525631,1.07771475629,310
2013.875,-0.271872738206,0.749389788443,33,0.28390061047,1.26313453367,311
2013.95833333,-0.0959880019175,0.812534207132,63,0.183168480807,1.3968963944,406
2014.04166667,-0.184090026592,0.793406147064,61,-0.0477135097778,1.28907628552,342
2014.125,-0.0148384389973,0.700836387672,75,0.0445991081349,1.23083419344,347
2014.20833333,-0.0327821383529,0.483457157481,51,0.0551612699814,1.16983848857,306
2014.29166667,0.04897989485,0.440220630548,44,0.0981718779233,1.1781302721,339
2014.375,0.157824759557,0.478623681363,58,0.186701197351,1.08425463631,295
2014.45833333,0.144079566786,0.620175305002,58,0.0812601507774,1.24798045225,283
2014.54166667,0.148365203169,0.633409545204,54,0.175518900378,1.26504394131,310
2014.625,0.0669044698925,0.642656791413,40,0.228877041765,1.32225922563,318
2014.70833333,0.189394625348,0.587949282853,48,0.326608539569,1.27185058747,300
2014.79166667,0.044489196781,0.7632797015,58,0.358433212572,1.37685297959,288
2014.875,0.129811292691,0.886314314829,54,0.198146048323,1.43878065862,349
2014.95833333,-0.0593238882119,0.741744061815,59,0.143339731651,1.48753052635,359
2015.04166667,0.0409711601768,0.584038012107,69,0.105491225182,1.44817091657,323
2015.125,-0.0314899461778,0.54656938375,81,0.359618703914,1.04319292413,315
2015.20833333,0.191484884865,0.739027379419,69,0.26826295133,1.21939006602,357
2015.29166667,0.0503118751259,0.673764167773,54,0.215735244322,1.16086317468,331
2015.375,-0.165635751329,0.77120180508,35,0.145055810336,1.24346614447,308
2015.45833333,-0.0365848913535,0.816141938177,43,0.2257651391,1.18476423067,289
2015.54166667,0.04422370427,0.875123614665,40,0.29678024553,1.56359229041,329
2015.625,0.189679694608,0.822906356988,52,0.42937113146,1.11788400599,287
2015.70833333,0.150279218365,0.820814436342,48,0.338742343674,1.28618698576,285
2015.79166667,0.38782382054,0.856354946042,40,0.300062144088,1.27949800292,311
2015.875,-0.247029665778,0.824351807185,36,0.240529490281,1.30762692468,315
2015.95833333,-0.343445342909,0.804668672844,46,0.212547980492,1.20439912294,344
2016.04166667,-0.16008692624,0.788810478766,70,0.267807942967,1.23786520601,327
2016.125,0.180035245627,0.869580991319,51,0.353579399434,1.32605522975,377
2016.20833333,0.0659926355702,0.528865821518,47,0.493006919716,1.32247266898,364
2016.29166667,0.0583300686217,0.597545908269,46,0.631357169165,1.26566606385,394
2016.375,0.171708070888,0.683377592092,82,0.74049455395,1.1250235842,356
2016.45833333,0.263912014881,0.75691200486,59,0.733571901292,1.25081220184,318
2016.54166667,0.114119735934,0.755235570483,41,0.703472286057,1.29752872699,292
2016.625,0.113901273952,0.93169638673,27,0.691248190945,1.36708294992,301
2016.70833333,0.0697305071959,0.72025165621,49,0.793918299834,1.21977622523,311
2016.79166667,0.228826995928,0.790477312172,65,0.762016470541,1.18677572742,278
2016.875,0.2398796937,0.72782055661,49,0.694950002753,1.17171521626,308
2016.95833333,0.552156291086,0.995956307612,29,0.701964697491,1.03053940777,216
