#num month (since 2010),mean elev IN,std elev IN,num pts IN,mean elev OUT,std elev OUT,num pts OUT
2016.20833333,-0.0464695501522,1.17759939853,406,0.50903780748,0.776959157238,9246
2016.29166667,-0.0217188022471,1.14773213168,403,0.55586745755,0.798918148435,9243
2016.375,0.0216281535632,1.13042334136,400,0.617580151268,0.841150735956,8747
2016.45833333,0.0376580711112,1.05472444592,412,0.635029561323,0.840801903317,8640
2016.54166667,0.151620609809,0.982402421719,427,0.657474736314,0.834281231315,8520
2016.625,0.0826807550427,1.00623193009,436,0.66138183749,0.824481197739,8708
2016.70833333,0.00522915430311,1.05290004077,418,0.689465593282,0.841442493529,8859
2016.79166667,0.0523162656315,0.97811946734,400,0.691387931654,0.847876621378,8958
2016.875,-0.0435685411458,1.08563327558,430,0.629778773254,0.829022933441,9227
2016.95833333,-0.0572157018586,1.10611433341,292,0.582007711365,0.853161769302,6162
